"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.280868871E1,-1.470106959E-1,-8.223692201E-2,-1.840732723E0,1.848424198E0
1.281866471E1,-1.469294196E-1,-3.399730517E-1,-1.369011524E0,1.418225118E0
1.282864071E1,-9.106892198E-2,-3.927905852E-1,-1.111825252E0,1.182680592E0
1.283861671E1,-5.090308204E-2,7.959880449E-2,-1.052370179E0,1.056603088E0
1.284859271E1,-2.676679909E-2,6.749900765E-1,-1.154001803E0,1.337179205E0
1.285856871E1,-3.325896263E-2,9.844366425E-1,-1.361876752E0,1.680752792E0
1.286854471E1,-3.023041190E-1,9.857717811E-1,-1.434739491E0,1.766808193E0
1.287851971E1,-6.953807062E-1,8.889875713E-1,-1.127040292E0,1.595015062E0
1.288849571E1,-8.272810274E-1,7.280689075E-1,-4.774362677E-1,1.201009418E0
1.289847171E1,-6.427415858E-1,6.605430684E-1,1.894474483E-1,9.409166951E-1
1.290844771E1,-5.961416160E-1,7.428315921E-1,4.611932874E-1,1.058245174E0
1.291842371E1,-7.150133175E-1,8.639435081E-1,3.601481384E-1,1.177857848E0
1.292839971E1,-9.166149344E-1,8.063320617E-1,-2.338184595E-2,1.221024587E0
1.293837571E1,-1.334492925E0,6.155127105E-1,-2.633188319E-1,1.493005047E0
1.294835071E1,-1.748018834E0,4.009853849E-1,2.583878750E-1,1.811939131E0
1.295832671E1,-1.861002243E0,3.159635802E-1,1.251069676E0,2.264583332E0
1.296830271E1,-1.569220042E0,3.173390646E-1,2.011517029E0,2.570866854E0
1.297827871E1,-1.265355009E0,4.033600122E-1,2.264561133E0,2.625273267E0
1.298825471E1,-1.154231307E0,5.827314654E-1,2.091430340E0,2.458842561E0
1.299823071E1,-1.360766658E0,5.901256350E-1,1.332314399E0,1.993739155E0
1.300820671E1,-1.798129764E0,3.417215154E-1,5.656005853E-1,1.915710903E0
1.301818271E1,-2.498478118E0,-4.369836219E-2,5.470228118E-1,2.558033700E0
1.302815771E1,-2.780691935E0,-4.266442828E-1,9.004817355E-1,2.953834853E0
1.303813371E1,-2.675755757E0,-5.405433659E-1,1.335929732E0,3.039171639E0
1.304810971E1,-1.915891079E0,-7.647055873E-1,1.456975867E0,2.525508254E0
1.305808571E1,-1.664967175E0,-7.860490939E-1,1.392326712E0,2.308367940E0
1.306806171E1,-1.675312361E0,-7.542218220E-1,1.111869691E0,2.147504662E0
1.307803771E1,-1.805719304E0,-9.014922074E-1,4.477704191E-1,2.067319219E0
1.308801371E1,-2.140318033E0,-1.029442223E0,-4.551665622E-1,2.418240925E0
1.309798871E1,-2.638894032E0,-9.303821305E-1,-1.996086227E0,3.437111119E0
1.310796471E1,-1.803346796E0,-5.181586164E-1,-1.565753959E0,2.443794893E0
1.311794071E1,-1.348526389E0,-7.026818320E-3,-9.689421058E-2,1.352021186E0
1.312791671E1,-1.445843938E0,-9.234310336E-2,8.486607867E-1,1.679052433E0
1.313789271E1,-1.585944687E0,-3.900860287E-1,3.702497882E-1,1.674655954E0
